id,bank,counterparty,posted,new_balance,value,type,user,account_type
07fd65bb-0d13-4fb0-b6f9-6350c450e090,bank_c_00.uk,Olive Garden,2017-12-29,524180.87,-711.86,food,John Williams,CURRENT
54f5a7b2-eff1-4b25-a9b0-7d98c0cb996a,bank_c_00.uk,K&L Wines,2017-12-29,523809.17,-371.70,gift,John Williams,CURRENT
a3e1a3d1-745a-4666-893e-be1fe05243ee,bank_c_00.uk,INCOME,2017-12-02,2600000.00,30000.00,INCOME,John Williams,SAVING
d2305491-a3a2-4e5a-83aa-b763b9784a6c,bank_c_01.uk,INCOME,2017-12-02,1000000.00,20000.00,INCOME,Ammy Smith,SAVING
0f87453b-62d3-4c29-b8a1-f41c11bf8301,bank_c_01.uk,INCOME,2017-12-02,789275.28,60000.00,INCOME,Ammy Smith,CURRENT
2fa59259-b432-4c68-ab7a-d3d478c3edb8,bank_c_01.uk,RENT,2017-12-02,769275.28,-20000.00,RENT,Ammy Smith,CURRENT
142f0c4a-07c4-4073-9f76-a4320ccae863,bank_c_01.uk,Netflix,2017-12-06,768605.96,-669.32,entertainment,Ammy Smith,CURRENT
678b4a4e-9947-4030-b39b-34b173a65f71,bank_c_01.uk,Dr. Martins,2017-12-07,766907.23,-1698.73,health,Ammy Smith,CURRENT
3dd56c0f-6fc0-4070-a7df-f834f8725cd7,bank_c_01.uk,Amazon.com,2017-12-11,766534.20,-373.03,gift,Ammy Smith,CURRENT
9418d9c3-e924-4326-831a-6469409b421c,bank_c_01.uk,Whole Foods,2017-12-14,765973.46,-560.74,food,Ammy Smith,CURRENT
60ca6603-0c4f-4191-82f4-b0993ce7a6c3,bank_c_01.uk,Whole Foods,2017-12-17,765635.74,-337.72,food,Ammy Smith,CURRENT
a9448182-d947-45ff-9047-a3d971dd95ef,bank_c_01.uk,The Gap,2017-12-17,764579.11,-1056.63,clothing,Ammy Smith,CURRENT
e7def253-fb91-452f-ae07-af5727abe537,bank_c_01.uk,Pep Boys,2017-12-17,763489.31,-1089.80,auto,Ammy Smith,CURRENT
3135a122-2a10-46fd-bfed-63b619883f3b,bank_c_01.uk,Annual Fee,2017-12-18,763140.20,-349.11,fee,Ammy Smith,CURRENT
dc3a4842-6a8a-4ec6-be1e-a3544a6738f9,bank_c_01.uk,Whole Foods,2017-12-20,762446.08,-694.12,food,Ammy Smith,CURRENT
31d2b8b8-7ada-4974-a678-ae3953d3ff1d,bank_c_01.uk,Whole Foods,2017-12-21,761761.43,-684.65,food,Ammy Smith,CURRENT
b70e56e8-905e-48ae-bcb1-5dfd300662e4,bank_c_01.uk,Whole Foods,2017-12-27,761091.68,-669.75,food,Ammy Smith,CURRENT
ea19afae-aa28-4858-82ca-dc0ee246507a,bank_c_01.uk,Registration,2017-12-28,759650.39,-1441.29,education,Ammy Smith,CURRENT
b5dc51cf-1183-4d77-9415-2b9560741be8,bank_c_00.uk,INCOME,2018-01-01,556809.17,33000.00,INCOME,John Williams,CURRENT
23c72b70-11ca-4f69-9411-7f565535e12f,bank_c_00.uk,Dr. Roberts,2018-01-01,555223.12,-1586.05,health,John Williams,CURRENT
69c6f0df-1ac2-428f-91a4-9cb220946ad2,bank_c_00.uk,Trader Joe's,2018-01-02,554847.77,-375.35,food,John Williams,CURRENT
b42eb601-4a85-4c85-a9c0-b6071c0701be,bank_c_00.uk,Amazon.com,2018-01-02,553453.78,-1393.99,education,John Williams,CURRENT
22b7135c-41d5-4360-9526-7bbee36b7274,bank_c_00.uk,Trader Joe's,2018-01-05,552972.73,-481.05,food,John Williams,CURRENT
58b1aa6d-1d4a-43ce-b86b-4fcfcf4d6e5e,bank_c_00.uk,Trader Joe's,2018-01-13,552264.40,-708.33,food,John Williams,CURRENT
19b8cb2b-df28-4c94-86bd-d9813a0bb8ff,bank_c_00.uk,The Gap,2018-01-15,551386.21,-878.19,clothing,John Williams,CURRENT
7d322dfd-8e94-4acc-b967-0ec00a5b4443,bank_c_00.uk,Trader Joe's,2018-01-17,550785.64,-600.57,food,John Williams,CURRENT
099addb1-df42-40ee-b910-ab1f92c8afe4,bank_c_00.uk,Trader Joe's,2018-01-22,550321.98,-463.66,food,John Williams,CURRENT
bbfa2469-37c8-431f-9b08-f0a931d1f0fd,bank_c_00.uk,Late Fee,2018-01-25,549932.27,-389.71,fee,John Williams,CURRENT
7bdd0491-1d34-420c-a8ce-84736540eade,bank_c_00.uk,AMC Theaters,2018-01-27,549342.25,-590.02,entertainment,John Williams,CURRENT
6dc1bebc-e4cb-47df-9dbf-e815e3da65db,bank_c_00.uk,INCOME,2018-01-01,2630000.00,30000.00,INCOME,John Williams,SAVING
34f3da49-0258-4b3c-a97f-2b4c05963eb3,bank_c_01.uk,INCOME,2018-01-01,1020000.00,20000.00,INCOME,Ammy Smith,SAVING
25977581-6468-42c7-8b33-9f0b375a0cb0,bank_c_01.uk,INCOME,2018-01-01,819650.39,60000.00,INCOME,Ammy Smith,CURRENT
9cf87cd0-cb4e-4f54-b9ba-616c110aca62,bank_c_01.uk,In-N-Out Burger,2018-01-01,818990.18,-660.21,food,Ammy Smith,CURRENT
96a21d86-cc39-40f4-ada6-28e40a4c03dd,bank_c_01.uk,RENT,2018-01-01,798990.18,-20000.00,RENT,Ammy Smith,CURRENT
e24bdb8b-0dfe-4b08-8b75-a4eb73118131,bank_c_01.uk,In-N-Out Burger,2018-01-03,798642.83,-347.35,food,Ammy Smith,CURRENT
93bae923-a270-4b13-8b2c-fc88904dcf69,bank_c_01.uk,In-N-Out Burger,2018-01-04,798015.49,-627.34,food,Ammy Smith,CURRENT
21fd26a5-8ccf-4323-8521-b47d0aa8285c,bank_c_01.uk,iTunes Music Store,2018-01-12,797309.84,-705.65,entertainment,Ammy Smith,CURRENT
9d754170-0505-4d31-9f09-20cd8a3f36c2,bank_c_01.uk,K&L Wines,2018-01-12,796784.67,-525.17,gift,Ammy Smith,CURRENT
f85794d3-e77d-44da-a1e7-37e398029efc,bank_c_01.uk,Walgreen's,2018-01-19,795086.66,-1698.01,health,Ammy Smith,CURRENT
0b0e703d-52be-42ed-ac9b-837e71d73520,bank_c_01.uk,In-N-Out Burger,2018-01-21,794522.92,-563.74,food,Ammy Smith,CURRENT
8e2fd129-4735-4703-8b7c-a4256967e8e9,bank_c_01.uk,Registration,2018-01-25,793614.27,-908.65,education,Ammy Smith,CURRENT
b1bf38f4-45c5-4815-a36f-38998976e488,bank_c_01.uk,In-N-Out Burger,2018-01-27,793008.53,-605.74,food,Ammy Smith,CURRENT
e85d3ec4-a0a5-4a0a-8abb-9acedadcb3bb,bank_c_01.uk,In-N-Out Burger,2018-01-28,792383.63,-624.90,food,Ammy Smith,CURRENT
ba91dc84-11f0-462b-851e-21b198b6cf5d,bank_c_01.uk,Macy's,2018-01-30,791001.63,-1382.00,clothing,Ammy Smith,CURRENT
35b5ca91-3298-49d6-bfc5-3d9a052e4844,bank_c_01.uk,Brinks,2018-01-31,789570.51,-1431.12,utility,Ammy Smith,CURRENT
0d32f253-b395-40ed-8b4f-644133679e6d,bank_c_00.uk,INCOME,2018-01-31,582342.25,33000.00,INCOME,John Williams,CURRENT
65436b78-7d43-43fa-bceb-caefa00c4d0b,bank_c_00.uk,In-N-Out Burger,2018-02-06,581693.03,-649.22,food,John Williams,CURRENT
efb7edd8-b83f-4be1-a597-85047ff1fa32,bank_c_00.uk,In-N-Out Burger,2018-02-10,581347.06,-345.97,food,John Williams,CURRENT
c20ac289-e91d-48ac-aa59-7986b38f0499,bank_c_00.uk,In-N-Out Burger,2018-02-16,580666.98,-680.08,food,John Williams,CURRENT
665d45ab-839d-49e7-8a62-c11751bad00c,bank_c_00.uk,iTunes Music Store,2018-02-20,579987.89,-679.09,entertainment,John Williams,CURRENT
06e41824-e69f-4e05-9873-7c8f16cfd575,bank_c_00.uk,In-N-Out Burger,2018-02-22,579572.34,-415.55,food,John Williams,CURRENT
d40918b9-0f27-4c8b-a211-39a63f5d69ff,bank_c_00.uk,Dr. Martins,2018-02-23,578553.06,-1019.28,health,John Williams,CURRENT
1edbd2fc-e653-484f-a273-fa390f934762,bank_c_00.uk,In-N-Out Burger,2018-02-24,577910.40,-642.66,food,John Williams,CURRENT
3d8e5c18-e38c-471e-8112-5ff75e7ced7f,bank_c_00.uk,Neiman-Marcus,2018-02-25,577671.38,-239.02,gift,John Williams,CURRENT
9610d9b2-3d03-4c81-87b9-30217249d627,bank_c_00.uk,In-N-Out Burger,2018-02-28,577248.03,-423.35,food,John Williams,CURRENT
b0fe60f4-07b3-491d-acb2-30052285518b,bank_c_00.uk,J. Crew,2018-03-01,576439.25,-808.78,clothing,John Williams,CURRENT
41c2d734-b7be-4960-8a92-a3db9dfa2267,bank_c_00.uk,Campus Books,2018-03-02,574895.72,-1543.53,education,John Williams,CURRENT
ec197a3b-65d2-40f5-afca-3574e2e1c3d5,bank_c_00.uk,INCOME,2018-01-31,2660000.00,30000.00,INCOME,John Williams,SAVING
9a76b992-4bb5-44b5-9a97-54e9bf2759f3,bank_c_01.uk,INCOME,2018-01-31,1040000.00,20000.00,INCOME,Ammy Smith,SAVING
3a8cad07-1cdf-4871-ace1-8f13f1fcaed9,bank_c_01.uk,INCOME,2018-01-31,849570.51,60000.00,INCOME,Ammy Smith,CURRENT
b98f0c2d-32da-4095-9a4f-d2f5c4483b4b,bank_c_01.uk,RENT,2018-01-31,829570.51,-20000.00,RENT,Ammy Smith,CURRENT
63d0e1a5-39da-4a8f-a7be-fb3e0b4c51fe,bank_c_01.uk,In-N-Out Burger,2018-02-03,829063.62,-506.89,food,Ammy Smith,CURRENT
4e96bc24-9afc-422c-9730-98b0cfa180f2,bank_c_01.uk,In-N-Out Burger,2018-02-09,828689.03,-374.59,food,Ammy Smith,CURRENT
4b5b7ff3-ed69-4ae6-a861-1f18626da50e,bank_c_01.uk,Kenneth Cole,2018-02-09,827724.09,-964.94,clothing,Ammy Smith,CURRENT
644b07d7-8662-4ff7-9234-4ff0df94df3f,bank_c_01.uk,In-N-Out Burger,2018-02-12,827284.17,-439.92,food,Ammy Smith,CURRENT
4f55ae47-efef-4925-9330-a6d89196ca02,bank_c_01.uk,In-N-Out Burger,2018-02-13,826692.96,-591.21,food,Ammy Smith,CURRENT
d8a02f75-1794-4754-b842-d6591d53990d,bank_c_01.uk,Metreon Theaters,2018-02-21,826141.40,-551.56,entertainment,Ammy Smith,CURRENT
94b29a95-0208-4705-95d0-75c8a6635990,bank_c_01.uk,Nordstrom,2018-02-21,825732.56,-408.84,gift,Ammy Smith,CURRENT
6cce7f45-1ff5-4e80-9df6-e8c709df6d31,bank_c_01.uk,Amazon.com,2018-02-24,824882.42,-850.14,education,Ammy Smith,CURRENT
f629da10-3779-44fc-89f0-ac933cd50955,bank_c_01.uk,Dr. Martins,2018-02-27,823364.24,-1518.18,health,Ammy Smith,CURRENT
987b2e87-3ae7-461d-9a18-3acc65430f45,bank_c_01.uk,Interest Fee,2018-02-28,822825.26,-538.98,fee,Ammy Smith,CURRENT
5194e152-e829-4b1c-b2e8-2ceacc3aabe8,bank_c_00.uk,INCOME,2018-03-02,607895.72,33000.00,INCOME,John Williams,CURRENT
508bdcf8-82cd-442b-b262-443bf500921d,bank_c_00.uk,Interest Fee,2018-03-03,607581.08,-314.64,fee,John Williams,CURRENT
5c2d7874-78f2-498a-a26d-058c55c5304d,bank_c_00.uk,The Gap,2018-03-09,606818.76,-762.32,clothing,John Williams,CURRENT
0187da98-3384-4aa2-89bb-15a9a4ee80c6,bank_c_00.uk,Metreon Theaters,2018-03-10,606138.30,-680.46,entertainment,John Williams,CURRENT
0774fc4b-c037-42ee-a843-4dd81ae3385c,bank_c_00.uk,Campus Books,2018-03-10,604902.06,-1236.24,education,John Williams,CURRENT
b4e478ff-a86f-45ae-812c-54b97871f893,bank_c_00.uk,Whole Foods,2018-03-14,604332.13,-569.93,food,John Williams,CURRENT
65d017a8-97b3-4ced-9304-b4d34f3b7382,bank_c_00.uk,Whole Foods,2018-03-14,603712.58,-619.55,food,John Williams,CURRENT
fc5e5ea5-f935-45e0-b5cb-323f6c755c24,bank_c_00.uk,Whole Foods,2018-03-23,603145.64,-566.94,food,John Williams,CURRENT
85ccbded-d977-4844-8263-54f5cac1e1e2,bank_c_00.uk,Amazon.com,2018-03-23,602668.19,-477.45,gift,John Williams,CURRENT
56210466-3324-4527-8b5b-f448fc65a852,bank_c_00.uk,,2018-03-25,601434.92,-1233.27,utility,John Williams,CURRENT
7215709f-1717-40da-965b-dfde76b83399,bank_c_00.uk,Whole Foods,2018-03-29,600851.84,-583.08,food,John Williams,CURRENT
58c96117-436c-4994-8598-7362a2874542,bank_c_00.uk,INCOME,2018-03-02,2690000.00,30000.00,INCOME,John Williams,SAVING
e8401ae3-7995-4336-a5ea-f4a6811de495,bank_c_01.uk,INCOME,2018-03-02,1060000.00,20000.00,INCOME,Ammy Smith,SAVING
9697298c-80af-422d-885e-d8c99015ba67,bank_c_01.uk,INCOME,2018-03-02,882825.26,60000.00,INCOME,Ammy Smith,CURRENT
6d15b1fc-e010-4565-a306-545f792acd5f,bank_c_01.uk,In-N-Out Burger,2018-03-02,882496.29,-328.97,food,Ammy Smith,CURRENT
5430d17a-303a-4f1d-ad04-bb5775f78781,bank_c_01.uk,RENT,2018-03-02,862496.29,-20000.00,RENT,Ammy Smith,CURRENT
32018661-2133-4ffd-a611-d4ffc5049782,bank_c_01.uk,In-N-Out Burger,2018-03-06,861878.97,-617.32,food,Ammy Smith,CURRENT
3e1affee-940c-473b-9b46-a507c7a137b4,bank_c_01.uk,The Crucible,2018-03-06,860262.27,-1616.70,education,Ammy Smith,CURRENT
551520d9-50f4-44f5-b021-61da5973794e,bank_c_01.uk,Dr. Jackson,2018-03-08,858276.62,-1985.65,health,Ammy Smith,CURRENT
45a332c3-4f57-4f33-977f-12b788a47c97,bank_c_01.uk,Metreon Theaters,2018-03-11,857469.13,-807.49,entertainment,Ammy Smith,CURRENT
dec64570-81fc-45b5-9d7b-aeb2978239d6,bank_c_01.uk,In-N-Out Burger,2018-03-13,857012.15,-456.98,food,Ammy Smith,CURRENT
90bf4ef0-5e91-4c9e-a19b-1a699c2b1726,bank_c_01.uk,Verizon,2018-03-19,855516.40,-1495.75,utility,Ammy Smith,CURRENT
1ab63927-7bd4-4ef9-a5b7-f1a88bc0c4a9,bank_c_01.uk,In-N-Out Burger,2018-03-20,855029.58,-486.82,food,Ammy Smith,CURRENT
26383f3f-f16f-43e3-bb2b-147e577b90a6,bank_c_01.uk,In-N-Out Burger,2018-03-28,854537.35,-492.23,food,Ammy Smith,CURRENT
969bfaaa-1680-4b72-b067-2d9bcf3a9105,bank_c_01.uk,Banana Republic,2018-03-29,853619.76,-917.59,clothing,Ammy Smith,CURRENT
d690d966-edbd-4841-94c8-99c77fc9babd,bank_c_01.uk,Chevron,2018-03-30,852104.06,-1515.70,auto,Ammy Smith,CURRENT
212ce95d-c051-449b-a842-1c3ff24466d8,bank_c_01.uk,Nordstrom,2018-03-30,851770.33,-333.73,gift,Ammy Smith,CURRENT
05226934-e9be-4bf7-98ba-981992654a56,bank_c_01.uk,In-N-Out Burger,2018-04-01,851374.60,-395.73,food,Ammy Smith,CURRENT
71dd5496-894e-450a-8eea-53e9cd351097,bank_c_00.uk,INCOME,2018-04-01,633851.84,33000.00,INCOME,John Williams,CURRENT
be8c9382-798a-4246-aae8-418e6f976a17,bank_c_00.uk,Olive Garden,2018-04-01,633165.49,-686.35,food,John Williams,CURRENT
ad50796e-19f3-4315-b660-12dddd248f52,bank_c_00.uk,Metreon Theaters,2018-04-04,632605.14,-560.35,entertainment,John Williams,CURRENT
74d4d975-df7e-4734-87a0-75879ba9d0d5,bank_c_00.uk,Olive Garden,2018-04-07,632225.81,-379.33,food,John Williams,CURRENT
3df9a91d-fc1c-41b6-bba1-b084e55b4394,bank_c_00.uk,Nordstrom,2018-04-07,631966.49,-259.32,gift,John Williams,CURRENT
7b4e063a-c804-4e2d-b79d-b0f873d19dc7,bank_c_00.uk,Banana Republic,2018-04-13,630483.88,-1482.61,clothing,John Williams,CURRENT
ffd50b03-fc68-479e-a5d2-61948e040bde,bank_c_00.uk,Arco,2018-04-15,629486.40,-997.48,auto,John Williams,CURRENT
30bd1da2-eab6-4e5d-aacd-de97566bcd8a,bank_c_00.uk,Olive Garden,2018-04-16,628987.89,-498.51,food,John Williams,CURRENT
422953aa-c6c7-4c8b-a541-8e372c8c745b,bank_c_00.uk,Wal-Mart,2018-04-17,627904.78,-1083.11,health,John Williams,CURRENT
5c0ee9da-7d08-4b38-a79f-5984e9166c85,bank_c_00.uk,Tuition,2018-04-18,626372.32,-1532.46,education,John Williams,CURRENT
a231a9d9-5924-471f-b000-b503723cfd03,bank_c_00.uk,PG&E,2018-04-24,625164.65,-1207.67,utility,John Williams,CURRENT
f6554755-7f00-47f9-a3c4-5de042f71494,bank_c_00.uk,Olive Garden,2018-04-29,624845.71,-318.94,food,John Williams,CURRENT
8787bf25-516c-424b-b715-53e4d6494967,bank_c_00.uk,Olive Garden,2018-04-29,624378.18,-467.53,food,John Williams,CURRENT
cf20b10b-5655-4fbe-9a0e-8ab6e8211c01,bank_c_00.uk,Olive Garden,2018-04-30,623719.54,-658.64,food,John Williams,CURRENT
507f816b-f57b-4a83-89ec-3219b72626d5,bank_c_00.uk,INCOME,2018-04-01,2720000.00,30000.00,INCOME,John Williams,SAVING
4542f6bf-bef9-4d89-aaf5-33c779a291d2,bank_c_01.uk,INCOME,2018-04-01,1080000.00,20000.00,INCOME,Ammy Smith,SAVING
1272c122-164a-4ab5-9c63-09ffd68c2321,bank_c_01.uk,INCOME,2018-04-01,911374.60,60000.00,INCOME,Ammy Smith,CURRENT
7707ac7e-482d-42de-a9e5-7f419eb4c687,bank_c_01.uk,Olive Garden,2018-04-01,911031.91,-342.69,food,Ammy Smith,CURRENT
49be2b80-fe85-414f-87b3-afbc4b2d234a,bank_c_01.uk,RENT,2018-04-01,891031.91,-20000.00,RENT,Ammy Smith,CURRENT
03533495-ffb5-4d8d-90e4-29ecc5bf3a6b,bank_c_01.uk,K&L Wines,2018-04-05,890524.87,-507.04,gift,Ammy Smith,CURRENT
e3da0e39-bf35-40e7-9937-7d5a13dd1c79,bank_c_01.uk,Olive Garden,2018-04-08,890105.85,-419.02,food,Ammy Smith,CURRENT
fc62bc07-e34f-4238-a58d-91c55e530d3f,bank_c_01.uk,Pep Boys,2018-04-10,889029.33,-1076.52,auto,Ammy Smith,CURRENT
81460ceb-d047-440c-80c3-26be5003047f,bank_c_01.uk,Walgreen's,2018-04-10,887999.10,-1030.23,health,Ammy Smith,CURRENT
381d3d1f-f851-4334-b2f1-fea0bdb391d7,bank_c_01.uk,Olive Garden,2018-04-11,887482.28,-516.82,food,Ammy Smith,CURRENT
4813206b-df3a-47c8-b3f8-dc8ef9428af1,bank_c_01.uk,Olive Garden,2018-04-12,887055.47,-426.81,food,Ammy Smith,CURRENT
ab919de6-51c2-49db-a01a-5ad183dc8679,bank_c_01.uk,Brinks,2018-04-12,885607.46,-1448.01,utility,Ammy Smith,CURRENT
aac32892-0980-4f24-b617-face6f922b8f,bank_c_01.uk,iTunes Music Store,2018-04-13,884925.65,-681.81,entertainment,Ammy Smith,CURRENT
73027806-84ee-4bc4-8562-7bda9b0578da,bank_c_01.uk,The Crucible,2018-04-16,883529.29,-1396.36,education,Ammy Smith,CURRENT
8e6c7855-7f98-41ac-98a2-238019162192,bank_c_01.uk,The Gap,2018-04-23,882785.43,-743.86,clothing,Ammy Smith,CURRENT
1b81213d-b226-4ef9-8368-9be28f0af5dc,bank_c_01.uk,Olive Garden,2018-04-26,882276.63,-508.80,food,Ammy Smith,CURRENT
66a201e1-03b2-492b-9147-e04378aeef32,bank_c_01.uk,Olive Garden,2018-05-01,881669.02,-607.61,food,Ammy Smith,CURRENT
2612173b-3934-45a4-b9f2-247ef25809a6,bank_c_00.uk,INCOME,2018-05-01,656719.54,33000.00,INCOME,John Williams,CURRENT
e62cacde-b7a0-42a5-bb48-5d98784a8a3e,bank_c_00.uk,Nordstrom,2018-05-03,655777.70,-941.84,clothing,John Williams,CURRENT
eb464075-8c69-43f5-8613-7929158a35ed,bank_c_00.uk,Jiffy Lube,2018-05-03,654756.22,-1021.48,auto,John Williams,CURRENT
ab8d3fe8-cc38-4a91-a9e2-9a4cb702c2a9,bank_c_00.uk,Tuition,2018-05-05,653628.00,-1128.22,education,John Williams,CURRENT
69a940fc-eb6b-472e-8e09-98c748371ba1,bank_c_00.uk,Dr. Phillips,2018-05-06,652273.78,-1354.22,health,John Williams,CURRENT
95bd618c-289c-477f-8cf6-b78a73aa6d02,bank_c_00.uk,Bank Fee,2018-05-08,651882.31,-391.47,fee,John Williams,CURRENT
2b404664-6ef1-4562-b769-1f20e79bf6d9,bank_c_00.uk,Verizon,2018-05-12,650131.38,-1750.93,utility,John Williams,CURRENT
7441d420-f292-4d6a-a489-7086e7587205,bank_c_00.uk,Safeway,2018-05-20,649624.31,-507.07,food,John Williams,CURRENT
c81f01db-8197-4653-a9dd-19eb3f12d389,bank_c_00.uk,Metreon Theaters,2018-05-20,649036.28,-588.03,entertainment,John Williams,CURRENT
1e7d89c0-48e9-4375-b454-0a656a0a7b22,bank_c_00.uk,Safeway,2018-05-21,648638.11,-398.17,food,John Williams,CURRENT
0de391fe-d404-4acf-bdaf-d69ea091e839,bank_c_00.uk,Safeway,2018-05-21,648168.79,-469.32,food,John Williams,CURRENT
228d61d5-2a61-4e76-b2aa-550eeb03206b,bank_c_00.uk,Neiman-Marcus,2018-05-21,647827.05,-341.74,gift,John Williams,CURRENT
3d91cfe3-afbb-46cd-82e0-91ee773cc991,bank_c_00.uk,Safeway,2018-05-24,647303.76,-523.29,food,John Williams,CURRENT
8a9cdbbb-95fa-44b2-a558-ac538f844235,bank_c_00.uk,Safeway,2018-05-25,646733.26,-570.50,food,John Williams,CURRENT
14e720b0-c416-4caf-8318-21f511310256,bank_c_00.uk,INCOME,2018-05-01,2750000.00,30000.00,INCOME,John Williams,SAVING
683464b3-701a-4af2-bd70-c062e997ba6c,bank_c_01.uk,INCOME,2018-05-01,1100000.00,20000.00,INCOME,Ammy Smith,SAVING
3aba061c-75c8-4fb6-aadd-dc98639cdfd9,bank_c_01.uk,INCOME,2018-05-01,941669.02,60000.00,INCOME,Ammy Smith,CURRENT
d25a4f5e-3d0c-436b-8ea0-b3f44427a67d,bank_c_01.uk,RENT,2018-05-01,921669.02,-20000.00,RENT,Ammy Smith,CURRENT
cb41cfae-ce29-44e4-a0f9-92d63b04c943,bank_c_01.uk,Safeway,2018-05-07,921263.64,-405.38,food,Ammy Smith,CURRENT
242f0b47-d170-4415-a992-cc4f327378bf,bank_c_01.uk,Safeway,2018-05-09,920859.68,-403.96,food,Ammy Smith,CURRENT
cd7c1d41-a861-46ca-b5d1-2e4223b7ea08,bank_c_01.uk,Safeway,2018-05-09,920491.13,-368.55,food,Ammy Smith,CURRENT
d72b7213-7d65-40fe-9151-d4a22b092df2,bank_c_01.uk,iTunes Music Store,2018-05-09,919734.17,-756.96,entertainment,Ammy Smith,CURRENT
a0db8f6e-2686-40b2-a6ce-6a6acf34c0ad,bank_c_01.uk,Amazon.com,2018-05-14,918060.41,-1673.76,education,Ammy Smith,CURRENT
f8d563f2-0e47-4418-ad0b-6a0295483202,bank_c_01.uk,Jiffy Lube,2018-05-17,916400.20,-1660.21,auto,Ammy Smith,CURRENT
50e4a344-9880-4a49-9e46-a8cb5c30d981,bank_c_01.uk,Dr. Jackson,2018-05-19,915381.16,-1019.04,health,Ammy Smith,CURRENT
54957960-0ef5-4d5d-b305-d52b5b9394c9,bank_c_01.uk,Late Fee,2018-05-19,914915.17,-465.99,fee,Ammy Smith,CURRENT
6c8f9bdd-a5e1-4da4-832a-8725eb425fe2,bank_c_01.uk,Safeway,2018-05-21,914328.51,-586.66,food,Ammy Smith,CURRENT
ea357fd9-c5fc-412b-912b-c629f381b498,bank_c_01.uk,Macy's,2018-05-21,913563.50,-765.01,clothing,Ammy Smith,CURRENT
2802b4c5-f14b-427b-b084-c801c348f69a,bank_c_01.uk,Safeway,2018-05-31,913127.80,-435.70,food,Ammy Smith,CURRENT
18575d95-b7f9-4b3b-ad29-353cd2a4a167,bank_c_00.uk,INCOME,2018-05-31,679733.26,33000.00,INCOME,John Williams,CURRENT
ce9b97e5-5e9c-4a78-ab0a-849c4e479f3e,bank_c_00.uk,AMC Theaters,2018-06-06,679254.21,-479.05,entertainment,John Williams,CURRENT
92819a02-9df1-4424-976a-de21c7fb8384,bank_c_00.uk,Safeway,2018-06-08,678553.06,-701.15,food,John Williams,CURRENT
d9931868-e637-40ab-97cf-f7e6a7882380,bank_c_00.uk,Safeway,2018-06-12,678157.26,-395.80,food,John Williams,CURRENT
5b73d9d2-5dd3-46fa-b21d-8424ababfb20,bank_c_00.uk,Kenneth Cole,2018-06-18,676717.32,-1439.94,clothing,John Williams,CURRENT
ae612498-3dbc-4330-9687-95b763c17a15,bank_c_00.uk,Safeway,2018-06-19,676334.45,-382.87,food,John Williams,CURRENT
8e144ca1-f08b-4ef3-93a9-cbf9c8b349d8,bank_c_00.uk,Dr. Phillips,2018-06-20,675416.90,-917.55,health,John Williams,CURRENT
85f55524-a832-4f59-a457-09e744832ee4,bank_c_00.uk,Jiffy Lube,2018-06-21,674422.92,-993.98,auto,John Williams,CURRENT
3f05f15d-f77c-4ea3-a3e7-3e767543388b,bank_c_00.uk,Brinks,2018-06-24,671936.37,-2486.55,utility,John Williams,CURRENT
33ce1e80-1a5b-4ebf-b060-e4ee8dcdf253,bank_c_00.uk,Safeway,2018-06-28,671300.50,-635.87,food,John Williams,CURRENT
0e569262-1c5d-45cb-842d-2644f3866114,bank_c_00.uk,Registration,2018-06-29,670000.29,-1300.21,education,John Williams,CURRENT
59dee8a5-b0f2-4cef-8216-107f5d617927,bank_c_00.uk,Interest Fee,2018-06-29,669507.44,-492.85,fee,John Williams,CURRENT
65b4ee46-c2a6-41f6-9ed5-d45f619f1f66,bank_c_00.uk,INCOME,2018-05-31,2780000.00,30000.00,INCOME,John Williams,SAVING
90c9fb5c-c135-4a14-b843-6eacc150bf66,bank_c_01.uk,INCOME,2018-05-31,1120000.00,20000.00,INCOME,Ammy Smith,SAVING
a72baa03-da27-4055-a461-173f1f8774fa,bank_c_01.uk,INCOME,2018-05-31,973127.80,60000.00,INCOME,Ammy Smith,CURRENT
53e2f5ed-4021-454a-942e-af933c7e108f,bank_c_01.uk,RENT,2018-05-31,953127.80,-20000.00,RENT,Ammy Smith,CURRENT
8975add9-dca1-41b1-bdb6-423487e386e9,bank_c_01.uk,In-N-Out Burger,2018-06-06,952673.85,-453.95,food,Ammy Smith,CURRENT
0c492326-d477-4a12-9aef-151d104f8edc,bank_c_01.uk,Wal-Mart,2018-06-07,950793.39,-1880.46,health,Ammy Smith,CURRENT
6119e5bf-9f21-442d-aafe-900da5b34f85,bank_c_01.uk,Tuition,2018-06-07,949467.81,-1325.58,education,Ammy Smith,CURRENT
ed510da9-a1ea-442a-8eeb-3cc4b07f4e3a,bank_c_01.uk,Comcast,2018-06-16,948272.24,-1195.57,utility,Ammy Smith,CURRENT
f465842e-d023-4e9c-a0a1-9e7ea76de0dc,bank_c_01.uk,The Gap,2018-06-16,947419.59,-852.65,clothing,Ammy Smith,CURRENT
c97d5acc-ba74-4052-9fe5-e2f362d7b489,bank_c_01.uk,In-N-Out Burger,2018-06-17,947073.81,-345.78,food,Ammy Smith,CURRENT
d68b392e-41dd-4c7a-88e4-701ee4d38fb3,bank_c_01.uk,Union 76,2018-06-21,946054.34,-1019.47,auto,Ammy Smith,CURRENT
